q11_opt,q22_opt,r_opt,Vol_opt
9.939409564500517,1.001742349852031,0.6401482947943722,-33.32293072011798
9.877056812121769,1.0108962413587492,0.6320650231202967,-31.873964682872554
9.980535547817853,1.0985654135725809,0.2813847219405679,-24.457618255088065
9.985988642946964,1.0890902690546393,0.16710449951673917,-21.144810406891942
9.984728768344768,1.042807916639806,0.5287630605000582,-30.081598705069766
9.962991183426643,2.242560879497055,0.10015899547231719,-13.140256881516878
9.899609802289383,1.5946648084392827,0.36755655060235026,-26.732379523143774
9.99918285063641,1.0582345672703217,0.5102941956260896,-29.04722111604511
9.928596120263656,1.3263066274194903,0.7575138002042675,-32.34937099760339
9.86480036867187,1.0146318955059863,0.6123024865063414,-36.23477305717865
9.923748303153538,1.2811345182498748,0.15807386271122886,-18.496107463579865
9.402228776704202,1.3092359525812585,0.347825489151558,-25.96093600307096
9.869491255984379,1.0033468010771667,0.9539182596697554,-38.5715941321441
9.994485296755949,1.4460838420475597,0.10973418062108657,-14.86855489006421
9.980954325842161,1.5761907531736492,0.17882433528543484,-19.384987362863747
9.96159624599612,1.000862799291809,0.28367787015066337,-27.800423520798567
9.814788416450106,1.0164371618233061,0.6652378374673089,-32.525505958192056
9.993050342791356,1.7216201731837837,0.14953756813160216,-17.764734549989768
9.893543350755118,2.0343994218013735,0.49160538105304247,-24.81622145992252
9.997560355313555,1.1122081487985649,0.4884972177701531,-28.60857395327809
9.958238232908274,1.1241694764824681,0.2881221699786866,-24.200531680871414
9.964703003807022,1.0446219539842723,0.9265626846847358,-37.61481132181287
9.99798055681126,1.107477824550128,0.5687512010081843,-29.10342593693291
9.876801642829594,1.1826726842110413,0.5194646151085545,-28.721466288397924
9.882695154484496,1.1791760202648924,0.5963579596774591,-32.19788620783986
9.412231519470268,1.0006295748405507,0.5279814803533267,-31.288637514205533
9.976904983940484,1.1939370080564493,0.5808528359973448,-30.771247472915316
9.869674423170505,1.079825320952919,0.26899694233268556,-25.3062479072975
9.71579683339162,1.2509120299664067,0.5784419673483201,-29.456646844093388
9.861048138257228,1.1094715733015035,0.37684602231728986,-24.879559600837176
9.994950924074,1.23568720958017,0.4330589885745545,-27.227250333128676
9.948333761272082,1.2209950557341351,0.8130591571610923,-35.471126768135
9.848068419035316,1.1417388544048732,0.5630242816782001,-32.03860414684025
9.943428007158726,1.3820096966125968,0.954706905212747,-35.46953425300533
9.664442513376557,1.0016373572037458,0.5216175037680304,-29.421633494989685
9.966585089905536,1.0727645732294275,0.28792437367121704,-24.321013534481537
9.853599013545965,1.2347644485364238,0.31518099423925533,-22.453306108666908
9.964798748123657,1.0156286506263397,0.49598592644998657,-30.124195678983273
9.913332957108823,1.4570761194968835,0.3065444004879164,-25.172049367708052
9.999757134517703,1.0834700116607985,0.6782910907259843,-33.451869218007644
9.983578816947594,1.531156069724223,0.14125192663742728,-16.078548783447612
9.994571948584943,1.0109223672601642,0.4795186837689883,-29.546826566982787
9.9993903498363,1.0155306984638157,0.665823722868973,-33.868998085368
9.99238844885077,1.016998299901352,0.10714305428162385,-16.35489229378002
9.999608696578731,1.0291092504786385,0.24935140001539435,-23.30603027924238
9.843183738834707,1.0485175033816367,0.18935534940024784,-20.652029002374192
9.897098532053448,1.0205702573976005,0.4690812255634804,-29.188848503867536
9.753300714271,1.1894246872714938,0.8969750947623275,-33.48960410590946
9.802057746870164,1.0250813065878235,0.19630175284100543,-20.730919318700238
9.882062766755539,1.1120054927670697,0.5088611820073685,-30.923462426263022
9.988324202681039,1.1441466755671266,0.7907810576095337,-35.674342775206036
9.63822044895281,1.5045560740347415,0.9591778447297944,-35.52721590092532
9.776701305746823,1.3492367504430367,0.6184916080023806,-30.681287503435914
9.967770445703753,1.309603802149244,0.7726449862325586,-32.49239881793516
9.998845951187668,1.00004997507907,0.48577322126647626,-30.236652638932814
9.996508369519809,1.4997825933405655,0.2408334183988723,-22.332484700004503
9.953041416415834,1.0163088501905142,0.4662741446143486,-31.05402136546569
9.995631196686835,1.4834796942894943,0.806856861169913,-32.78632569278657
9.92832620592051,1.0000178640734452,0.49306785213379684,-28.185418947341883
9.776803132237314,1.453120572090914,0.997830810311686,-35.40230318982858
9.95393041663381,1.0804424084423472,0.49086799504443585,-28.580239049770192
9.870134750488841,1.0657166419701236,0.6301800991549509,-33.110810087720914
9.930823589249,1.173013494946503,0.6248380540291592,-30.85773819574008
9.911481713552499,1.3222717025769704,0.6744580440693078,-30.8964138864825
9.840153918515426,1.2318876367998262,0.2964706268659319,-23.49101304789174
9.420498980352015,1.5413444464617014,0.6450945643795718,-30.52362699741855
9.996368099490773,1.006697791165611,0.7915617152924163,-35.130605753891146
9.801576084158723,1.0325366471831983,0.2773393756112955,-24.067685510928047
9.958753222262507,1.322751753168846,0.8099743128983738,-33.64283859415208
9.762048054049375,1.0083387446882073,0.10929769229599794,-18.605081701762234
9.98021656024873,1.0316168598321482,0.6941351543694922,-33.238464014635724
9.984968575458552,1.0002309909156628,0.4070231462317162,-28.29926494376378
9.985560422810913,1.0409699675602127,0.360821781763326,-26.86865445098745
9.998164432280147,1.3460745652714117,0.28406192923935975,-25.290488346238984
9.898276238400436,1.0964869314660972,0.9820532739756316,-36.936374177181996
9.366450842651401,1.014712115718144,0.33486536749528806,-25.94693396335545
9.903737171722234,1.0902855722480975,0.330459280786386,-23.592624467211447
9.948096463754545,1.2221596248104631,0.9996588011854781,-35.531132710450734
9.999591247588342,1.0134357251783308,0.8526391227967511,-33.74810811965728
9.981670182764347,1.0135185857930198,0.34326061239874806,-28.645519627478773
9.840748214799985,1.2568663311282648,0.3194636313335698,-22.984250544767374
9.897910868859869,1.0151225608794114,0.6353555129620063,-32.85207523003121
9.902592300396387,1.2062067210820415,0.9500455349309147,-40.79252158282765
9.989731081593911,1.03943714479793,0.685340220518835,-33.884080672316145
9.987195786137002,1.3071743570628518,0.3073761377612725,-26.118514469594135
9.91793202837456,1.1232957311872962,0.39374275507796164,-26.542904956037
9.931176885073024,1.0000205553517039,0.7578342219749059,-35.08044030211844
9.97849332721843,1.3577188502372812,0.12671460709993032,-16.24764017758013
9.797571423108097,1.024646857133668,0.6444448376509548,-30.77953095944867
9.977327581756525,1.0138666151338331,0.7111509195369727,-33.467304714257615
9.956000284515705,1.0645451889254551,0.652405362060557,-32.013110564571036
9.966800781980153,1.2442337639246053,0.7600956453586822,-37.40463374617104
9.824037059973978,1.0581981072848756,0.6192006104205721,-31.26078698643978
9.898215320569607,1.0036598141026196,0.7130279009360194,-35.76480057576302
9.960076792934402,1.0714920837387658,0.986928677984195,-37.33052402939047
9.997695492255694,1.0019028776124674,0.11185538996823122,-16.5575269402564
9.998947746146001,1.0381540122814708,0.7862508394522107,-34.4442524953918
9.929389295306448,1.2840922307380591,0.9866440300987709,-35.49155466102272
9.990760038678728,1.1337284802848075,0.5499332050493939,-30.171272355778502
9.828670985326186,1.021883355369825,0.7735483454195891,-34.339556367431435
9.991889964444779,1.0846628808758456,0.6824080050118724,-32.80768479806978
9.954624207587006,1.2340794003050974,0.1677131199760107,-18.97683305914444
9.999641474997299,1.2793363423704198,0.10642103407302711,-15.425458581527275
